host_since,name,neighbourhood,property_type,review_scores_rating_bin,room_type,zipcode,beds,number_of_records,number_of_reviews,price,review_scores_rating
5/24/2015,"Sunny Large Room in Brooklyn, NY",Brooklyn,Apartment,90.0,Private room,11206.0,1.0,1,0,75,94.0
5/24/2015,Large BR w/Private Ent & Living Rm!,Brooklyn,Apartment,85.0,Private room,11215.0,1.0,1,3,99,87.0
5/24/2015,"??????,?????????????????1?2???1????",Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,0,80,94.0
5/24/2015,Huge room in a cool neighbourhood,Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,0,50,94.0
5/24/2015,Bohemian  lower east side room,Manhattan,Condominium,80.0,Private room,10002.0,1.0,1,5,78,80.0
5/24/2015,Great room for couples on a budget!,Queens,Apartment,100.0,Private room,11101.0,1.0,1,2,55,100.0
5/24/2015,Comfortable sofa whith night stand,Bronx,Apartment,75.0,Shared room,10467.0,1.0,1,5,30,76.0
5/25/2015,Great apt in a cool BK neighborhood,Brooklyn,Apartment,90.0,Entire home/apt,11222.0,2.0,1,0,150,94.0
5/25/2015,Beautiful West Village Apartment,Manhattan,Apartment,90.0,Entire home/apt,10014.0,2.0,1,0,180,94.0
5/25/2015,"Light, convenient midtown apartment",Manhattan,Apartment,90.0,Entire home/apt,10016.0,1.0,1,0,180,94.0
5/25/2015,Unbelievable NYC Apt Avail Sept!,Manhattan,Apartment,95.0,Entire home/apt,10018.0,2.0,1,12,275,98.0
5/25/2015,Spacious UES 2 bedroom apartment,Manhattan,Apartment,100.0,Entire home/apt,10028.0,2.0,1,3,200,100.0
5/25/2015,Heart of Washington Heights,Manhattan,Apartment,90.0,Entire home/apt,10032.0,2.0,1,0,125,94.0
5/25/2015,Private 2BR with 2 Baths in UES,Manhattan,Apartment,90.0,Entire home/apt,10128.0,2.0,1,0,250,94.0
5/25/2015,Charming Williamsburg Bedroom,Brooklyn,Apartment,80.0,Private room,11206.0,1.0,1,1,200,80.0
5/25/2015,Art Collector's Brooklyn Hideaway,Brooklyn,Apartment,95.0,Private room,11216.0,1.0,1,5,95,96.0
5/25/2015,Perfect Room in Brooklyn,Brooklyn,Apartment,100.0,Private room,11237.0,1.0,1,2,80,100.0
5/25/2015,Cozy Private Bedroom,Brooklyn,House,90.0,Private room,11234.0,1.0,1,0,75,94.0
5/25/2015,Midtown Room with Private Garden!,Manhattan,Apartment,95.0,Private room,10016.0,1.0,1,8,160,95.0
5/25/2015,Renovated/Cute Bedroom in 2 BR apt,Manhattan,Apartment,90.0,Private room,10031.0,1.0,1,0,41,94.0
5/25/2015,"Spacious, comfortable& convenient",Manhattan,Apartment,90.0,Private room,10031.0,1.0,1,0,80,94.0
5/25/2015,Close to nyc and everything,Queens,Apartment,90.0,Private room,11368.0,1.0,1,0,250,94.0
5/25/2015,"ECLECTIC, PRIVATE STUDIO, WELCOME!",Staten Island,House,100.0,Private room,10310.0,2.0,1,1,40,100.0
5/26/2015,ONE STOP FROM MANHATTAN,Brooklyn,Apartment,90.0,Entire home/apt,11201.0,1.0,1,3,100,93.0
5/26/2015,Comfortable/Quiet South Slope 2BR,Brooklyn,Apartment,90.0,Entire home/apt,11215.0,2.0,1,0,145,94.0
5/26/2015,A 2BR Oasis in Red Hook,Brooklyn,Apartment,100.0,Entire home/apt,11231.0,2.0,1,1,114,100.0
5/26/2015,Exciting new studio Brooklyn,Brooklyn,Apartment,100.0,Entire home/apt,11233.0,2.0,1,4,89,100.0
5/26/2015,2BR+lovely garden in Pros. Heights,Brooklyn,Apartment,100.0,Entire home/apt,11238.0,2.0,1,2,185,100.0
5/26/2015,Prospect Heights Three Bedroom,Brooklyn,Apartment,90.0,Entire home/apt,11238.0,4.0,1,0,450,94.0
5/26/2015,August opening - Beautiful loft!,Brooklyn,Loft,90.0,Entire home/apt,11206.0,4.0,1,0,280,94.0
5/26/2015,Spacious Clean Wall Street Studio,Manhattan,Apartment,90.0,Entire home/apt,10005.0,1.0,1,0,170,94.0
5/26/2015,Cute apartment in the East Village,Manhattan,Apartment,90.0,Entire home/apt,10009.0,2.0,1,0,250,94.0
5/26/2015,Lovely Newly Furnished Soho Studio,Manhattan,Apartment,90.0,Entire home/apt,10012.0,1.0,1,0,250,94.0
5/26/2015,PERFECT,Manhattan,Apartment,90.0,Entire home/apt,10014.0,1.0,1,0,264,94.0
5/26/2015,Spacious 1 BR with amazing view!,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,5,185,100.0
5/26/2015,near Columbia University campus,Manhattan,Apartment,70.0,Entire home/apt,10027.0,4.0,1,2,225,70.0
5/26/2015,Historic Brownstone Duplex,Manhattan,Apartment,95.0,Entire home/apt,10030.0,4.0,1,5,175,96.0
5/26/2015,Spacious gorgeous apt in NYC heart,Manhattan,Apartment,90.0,Entire home/apt,10036.0,2.0,1,0,329,94.0
5/26/2015,Studio-Heart of Harlem****,Manhattan,Apartment,100.0,Entire home/apt,10037.0,1.0,1,1,65,100.0
5/26/2015,gorgeous studio with huge garden,Manhattan,Apartment,100.0,Entire home/apt,10065.0,1.0,1,7,128,100.0
5/26/2015,Big Cozy Apt w/ lrge outdoor space!,Queens,Apartment,100.0,Entire home/apt,11385.0,2.0,1,1,125,100.0
5/26/2015,Royal Oxford,Staten Island,Apartment,90.0,Entire home/apt,10301.0,2.0,1,0,71,94.0
5/26/2015,Clean and Comfy BK Bedroom,Brooklyn,Apartment,90.0,Private room,11216.0,1.0,1,0,50,94.0
5/26/2015,"1 BR Sublet in Park Slope, Bklyn",Brooklyn,Apartment,90.0,Private room,11217.0,1.0,1,0,55,94.0
5/26/2015,Spacious private room at Brooklyn!!,Brooklyn,Apartment,95.0,Private room,11230.0,1.0,1,9,50,96.0
5/26/2015,Cozy private  room in Brooklyn.,Brooklyn,Apartment,95.0,Private room,11237.0,1.0,1,8,65,98.0
5/26/2015,Private RmIndustrial LoftBushwick,Brooklyn,Loft,100.0,Private room,11206.0,1.0,1,1,65,100.0
5/26/2015,PRIVATE Room w/ FULL Bathroom!,Manhattan,Apartment,90.0,Private room,10005.0,1.0,1,0,179,94.0
5/26/2015,Cozy Room in the East Village,Manhattan,Apartment,90.0,Private room,10009.0,1.0,1,0,100,94.0
5/26/2015,Cute bedroom in the East village,Manhattan,Apartment,100.0,Private room,10009.0,1.0,1,1,100,100.0
5/26/2015,One Bedroom in First Floor Duplex,Manhattan,Apartment,90.0,Private room,10014.0,1.0,1,0,225,94.0
5/26/2015,Summer dream~XXL Room~upscale area,Manhattan,Apartment,85.0,Private room,10028.0,1.0,1,3,95,87.0
5/26/2015,Room for rent in spacious Man. Apt.,Manhattan,Apartment,90.0,Private room,10032.0,1.0,1,0,75,94.0
5/26/2015,"airy, earthy room in artistic apt",Manhattan,Apartment,100.0,Private room,10033.0,1.0,1,5,85,100.0
5/26/2015,Amazing BR in the Upper East Side,Manhattan,Apartment,90.0,Private room,10128.0,1.0,1,2,100,90.0
5/26/2015,Lovely Private Room in Spacious Apt,Queens,Apartment,100.0,Private room,11385.0,1.0,1,1,60,100.0
5/27/2015,Private Williamsburg Brown Stone,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,3.0,1,0,249,94.0
5/27/2015,High and Sunny in Carroll Gardens,Brooklyn,Apartment,85.0,Entire home/apt,11231.0,3.0,1,9,159,85.0
5/27/2015,Spacious 1-Bedroom Apartment,Brooklyn,Apartment,100.0,Entire home/apt,11238.0,1.0,1,1,130,100.0
5/27/2015,Beautiful Artist Williamsburg Loft,Brooklyn,Apartment,100.0,Entire home/apt,11249.0,1.0,1,2,220,100.0
5/27/2015,Adorable and Peacefull,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,1,0,200,94.0
5/27/2015,AMAZING LOCATION! Chelsea 1-Bdrm,Manhattan,Apartment,100.0,Entire home/apt,10011.0,1.0,1,1,185,100.0
5/27/2015,Charming studio-heart of NOHO,Manhattan,Apartment,90.0,Entire home/apt,10012.0,1.0,1,0,185,94.0
5/27/2015,"Charming, private, quiet 1 BR Apt.",Manhattan,Apartment,100.0,Entire home/apt,10022.0,1.0,1,3,185,100.0
5/27/2015,A beautiful midtown appt.,Manhattan,Apartment,90.0,Entire home/apt,10022.0,2.0,1,4,250,90.0
5/27/2015,Cozy Private Apartment!!!,Manhattan,Apartment,90.0,Entire home/apt,10029.0,1.0,1,8,135,90.0
5/27/2015,Large Studio in a Brownstone,Manhattan,Apartment,80.0,Entire home/apt,10030.0,1.0,1,3,95,80.0
5/27/2015,Charming Manhattan duplex apt for 4,Manhattan,Apartment,80.0,Entire home/apt,10075.0,2.0,1,1,230,80.0
5/27/2015,Beautiful Modern Condo Apt,Queens,Apartment,90.0,Entire home/apt,11103.0,1.0,1,0,100,94.0
5/27/2015,Great Studio Close to Manhattan!!,Queens,Apartment,80.0,Entire home/apt,11103.0,1.0,1,1,95,80.0
5/27/2015,Charming Williamsburg,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,1,0,85,94.0
5/27/2015,Tranquil Garden Level Apartment,Brooklyn,Apartment,90.0,Private room,11216.0,1.0,1,0,85,94.0
5/27/2015,Come stay in the heart of Bedstuy.,Brooklyn,Apartment,75.0,Private room,11221.0,1.0,1,5,35,76.0
5/27/2015,"Crash in Bushwick, large room",Brooklyn,Apartment,90.0,Private room,11221.0,1.0,1,0,65,94.0
5/27/2015,Cozy Brooklyn Apartment Room,Brooklyn,Apartment,90.0,Private room,11238.0,1.0,1,5,65,90.0
5/27/2015,1 Master Bdrm in 3 Bdrm Apartment,Manhattan,Apartment,100.0,Private room,10002.0,1.0,1,1,65,100.0
5/27/2015,Bright & Spacious,Queens,Apartment,90.0,Private room,11106.0,1.0,1,0,225,94.0
5/27/2015,"Comfy Room, Minutes to Manhattan",Queens,Apartment,90.0,Private room,11106.0,1.0,1,0,57,94.0
5/27/2015,"Cozy, Quiet, Newly furnished",Queens,House,100.0,Private room,11379.0,1.0,1,7,40,100.0
5/27/2015,Sunny/Spacious Room in Brooklyn!,Brooklyn,Apartment,90.0,Shared room,11213.0,1.0,1,0,70,94.0
5/28/2015,Large 1 BR in PRIME Williamsburg,Brooklyn,Apartment,100.0,Entire home/apt,11211.0,1.0,1,5,199,100.0
5/28/2015,Charming Studio in the LES,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,1,6,120,90.0
5/28/2015,Lovely Studio in West Village,Manhattan,Apartment,90.0,Entire home/apt,10014.0,1.0,1,1,140,94.0
5/28/2015,Lovely West Village Studio,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,2,140,100.0
5/28/2015,Manhattan Dream - Modern & Large!,Manhattan,Apartment,100.0,Entire home/apt,10017.0,1.0,1,1,285,100.0
5/28/2015,Haven in Harlem,Manhattan,Apartment,85.0,Entire home/apt,10026.0,1.0,1,4,125,85.0
5/28/2015,"Inwood Apartment, near 207  Bdway",Manhattan,Apartment,100.0,Entire home/apt,10034.0,1.0,1,1,95,100.0
5/28/2015,Prime NY location,Manhattan,Apartment,100.0,Entire home/apt,10065.0,1.0,1,2,320,100.0
5/28/2015,Elegant Midtown Jewel: Open & Sunny,Manhattan,Apartment,90.0,Entire home/apt,10065.0,2.0,1,5,185,92.0
5/28/2015,Charming apt in brand new building,Queens,Apartment,100.0,Entire home/apt,11101.0,1.0,1,1,180,100.0
5/28/2015,"Large, private room in Boerum Hill!",Brooklyn,Apartment,90.0,Private room,11201.0,1.0,1,0,99,94.0
5/28/2015,"Cozy, clean, lovely",Brooklyn,Apartment,90.0,Private room,11219.0,1.0,1,0,55,94.0
5/28/2015,1 BR GREAT Location near Midtown,Manhattan,Apartment,100.0,Private room,10001.0,1.0,1,3,80,100.0
5/28/2015,Times Square Room,Manhattan,Apartment,80.0,Private room,10018.0,2.0,1,21,120,84.0
5/28/2015,Beautiful room upper manhttn.,Manhattan,Apartment,90.0,Private room,10033.0,1.0,1,0,75,94.0
5/29/2015,Modern Studio in Cobble Hill,Brooklyn,Apartment,100.0,Entire home/apt,11201.0,1.0,1,2,95,100.0
5/29/2015,Brooklyn's Cobble Hill Apartment,Brooklyn,Apartment,100.0,Entire home/apt,11201.0,2.0,1,2,280,100.0
5/29/2015,SUN-filled Williamsburg Apartment,Brooklyn,Apartment,100.0,Entire home/apt,11211.0,1.0,1,1,95,100.0
5/29/2015,Comfy Home in Brooklyn's finest,Brooklyn,Apartment,100.0,Entire home/apt,11212.0,2.0,1,1,130,100.0
5/29/2015,Prime Park Slope Brownstone Duplex,Brooklyn,Townhouse,100.0,Entire home/apt,11215.0,4.0,1,1,375,100.0
5/29/2015,2BR Apt in West Village Townhouse,Manhattan,Apartment,90.0,Entire home/apt,10014.0,1.0,1,0,300,94.0
5/29/2015,Classic Upscale Manhattan,Manhattan,Apartment,90.0,Entire home/apt,10021.0,1.0,1,0,350,94.0
5/29/2015,Perfect apartment in Manhattan,Manhattan,Apartment,100.0,Entire home/apt,10025.0,1.0,1,1,150,100.0
5/29/2015,bushwick share private room,Brooklyn,Apartment,70.0,Private room,11221.0,1.0,1,2,45,70.0
5/29/2015,private room shared amenities,Brooklyn,Apartment,90.0,Private room,11221.0,1.0,1,0,48,94.0
5/29/2015,Private room in Brooklyn,Brooklyn,Apartment,65.0,Private room,11221.0,1.0,1,4,48,67.0
5/29/2015,Bright Bedroom in Bed Stuy,Brooklyn,Apartment,80.0,Private room,11221.0,1.0,1,3,62,80.0
5/29/2015,Brooklyn room available 9/3-9/7,Brooklyn,Apartment,90.0,Private room,11226.0,1.0,1,0,56,94.0
5/29/2015,Lively Rm w/Private Entrance & Bath,Brooklyn,House,80.0,Private room,11221.0,1.0,1,11,88,82.0
5/29/2015,City and Country in Brooklyn,Brooklyn,House,90.0,Private room,11226.0,1.0,1,0,125,94.0
5/29/2015,2 br apt  5 min from Empire State B,Manhattan,Apartment,90.0,Private room,10016.0,4.0,1,7,220,91.0
5/29/2015,Cozy Bedroom near Columbus Circle,Manhattan,Apartment,95.0,Private room,10019.0,1.0,1,6,99,97.0
5/29/2015,Beautiful and Modern apt in Harlem,Manhattan,Apartment,90.0,Private room,10039.0,1.0,1,0,100,94.0
5/29/2015,livingroom,Brooklyn,Apartment,90.0,Shared room,11221.0,2.0,1,4,53,93.0
5/29/2015,Comfy Futon In Vibrant Space,Brooklyn,Apartment,85.0,Shared room,11221.0,1.0,1,5,36,88.0
5/29/2015,"2,000 Sq Foot Loft Music Lovers",Manhattan,Loft,90.0,Shared room,10018.0,3.0,1,0,349,94.0
5/30/2015,Flat in quiet and secure building,Brooklyn,Apartment,90.0,Entire home/apt,11222.0,1.0,1,0,115,94.0
5/30/2015,Luxury Brooklyn Brownstone (Kosher),Brooklyn,House,90.0,Entire home/apt,11215.0,4.0,1,0,175,94.0
5/30/2015,diego barber,Manhattan,Apartment,80.0,Entire home/apt,10009.0,1.0,1,1,150,80.0
5/30/2015,Lux 1 Bed w/ Balcony views Chrysler,Manhattan,Apartment,90.0,Entire home/apt,10017.0,1.0,1,0,350,94.0
5/30/2015,Lrg 1bdrm by Times Sq -clean & cozy,Manhattan,Apartment,90.0,Entire home/apt,10019.0,1.0,1,0,200,94.0
5/30/2015,Lovely private Rm Williamsburg!,Brooklyn,Apartment,100.0,Private room,11206.0,1.0,1,1,95,100.0
5/30/2015,Park Slope Brooklyn Hideaway,Brooklyn,House,90.0,Private room,11215.0,2.0,1,14,95,94.0
5/30/2015,Sunny bedroom in the heart of LES,Manhattan,Apartment,100.0,Private room,10002.0,1.0,1,1,75,100.0
5/30/2015,LowerEastSide/Chinatown Cozy Room,Manhattan,Apartment,90.0,Private room,10002.0,1.0,1,4,120,90.0
5/30/2015,Charming Soho Apartment in Nyc,Manhattan,Apartment,90.0,Private room,10012.0,1.0,1,0,265,94.0
5/30/2015,Apt in Luxury Building,Manhattan,Apartment,95.0,Private room,10019.0,1.0,1,6,144,97.0
5/30/2015,An Authentic NYC Experience,Manhattan,Apartment,90.0,Private room,10065.0,1.0,1,0,90,94.0
5/30/2015,Sunny Room in Astoria NYC!,Queens,Apartment,100.0,Private room,11103.0,1.0,1,1,45,100.0
5/30/2015,Clean & Cozy room in Safe Flushing,Queens,Apartment,95.0,Private room,11355.0,1.0,1,14,65,97.0
5/30/2015,Comfy 2 bedroom Bushwick apartment,Brooklyn,Apartment,70.0,Shared room,11237.0,1.0,1,2,45,70.0
5/30/2015,Pull Out Sofa \ bed In Living Room,Manhattan,Apartment,40.0,Shared room,10018.0,1.0,1,1,68,40.0
5/31/2015,Studio in heart of Williamsburg,Brooklyn,Apartment,100.0,Entire home/apt,11211.0,1.0,1,3,175,100.0
5/31/2015,Trendy Park Slope Brownstone,Brooklyn,Townhouse,100.0,Entire home/apt,11215.0,1.0,1,2,159,100.0
5/31/2015,Cozy Studio at Gramercy/Flatiron,Manhattan,Apartment,90.0,Entire home/apt,10010.0,2.0,1,9,200,93.0
5/31/2015,Cozy Studio in the heart of Chelsea,Manhattan,Apartment,100.0,Entire home/apt,10011.0,1.0,1,1,230,100.0
5/31/2015,"Wonderful, fully furnished 1B Soho",Manhattan,Apartment,90.0,Entire home/apt,10013.0,2.0,1,3,169,93.0
5/31/2015,Beautiful View/One Bedroom,Manhattan,Apartment,80.0,Entire home/apt,10029.0,1.0,1,2,125,80.0
5/31/2015,Renovated 3 BR In Upper Manhatan,Manhattan,Apartment,80.0,Entire home/apt,10030.0,3.0,1,6,150,80.0
5/31/2015,Cute little Gem in Upper Manhattan,Manhattan,Apartment,90.0,Entire home/apt,10035.0,1.0,1,0,95,94.0
5/31/2015,Perfect 1BR apt near Times Square!,Manhattan,Apartment,90.0,Entire home/apt,10036.0,2.0,1,32,220,94.0
5/31/2015,Chic Modern UES Studio,Manhattan,Apartment,90.0,Entire home/apt,10128.0,1.0,1,2,185,90.0
5/31/2015,Long Island City Waterfront 3 bed,Queens,Apartment,90.0,Entire home/apt,11109.0,3.0,1,0,299,94.0
5/31/2015,Floor Mattresses in a Large Room,Bronx,Apartment,90.0,Private room,10468.0,2.0,1,0,50,94.0
5/31/2015,STUNNING + HUGE Room & Private Bath,Brooklyn,Apartment,95.0,Private room,11211.0,1.0,1,11,150,96.0
5/31/2015,Modern Brooklyn Condo/ ??? ? ??????,Brooklyn,Apartment,90.0,Private room,11235.0,2.0,1,0,100,94.0
5/31/2015,Sunny King Size Bedroom Available,Brooklyn,House,90.0,Private room,11205.0,1.0,1,0,55,94.0
5/31/2015,Chelsea Efficiency/Getaway,Manhattan,Apartment,90.0,Private room,10011.0,1.0,1,0,138,94.0
5/31/2015,"Soho 1BR - Homey, Great Location",Manhattan,Apartment,90.0,Private room,10012.0,1.0,1,0,200,94.0
5/31/2015,BEST Location - Herald Square! ESB!,Manhattan,Apartment,100.0,Private room,10018.0,1.0,1,2,160,100.0
5/31/2015,Private room in Morningside Heights,Manhattan,Apartment,100.0,Private room,10027.0,1.0,1,1,61,100.0
5/31/2015,New York Stay,Manhattan,Apartment,90.0,Private room,10029.0,1.0,1,3,89,93.0
5/31/2015,Artistic Enclave in Sugar Hill,Manhattan,Apartment,100.0,Private room,10031.0,1.0,1,5,65,100.0
5/31/2015,One Gorgeous Bedroom for rent,Queens,House,100.0,Private room,11370.0,1.0,1,2,99,100.0
5/31/2015,Comfy Futon Sofa Bed in Living Room,Bronx,Apartment,100.0,Shared room,10468.0,1.0,1,3,35,100.0
6/1/2015,Beautiful Park Slope Brownstone,Brooklyn,House,90.0,Entire home/apt,11215.0,5.0,1,0,350,94.0
6/1/2015,Awesome Luxury Living Artisan Flat,Manhattan,Apartment,95.0,Entire home/apt,10014.0,2.0,1,5,200,96.0
6/1/2015,Luxury Suite - steps from marathon,Manhattan,Apartment,90.0,Entire home/apt,10019.0,2.0,1,0,380,94.0
6/1/2015,Sunny & comfortable near the Park,Manhattan,Apartment,100.0,Entire home/apt,10019.0,1.0,1,6,180,100.0
6/1/2015,1 bedroom Upper West Side apartment,Manhattan,Apartment,100.0,Entire home/apt,10023.0,2.0,1,1,150,100.0
6/1/2015,Large UWS Apartment by the Park,Manhattan,Apartment,80.0,Entire home/apt,10023.0,2.0,1,3,187,80.0
6/1/2015,Beautiful three-bedroom apartment!,Manhattan,Apartment,70.0,Entire home/apt,10025.0,4.0,1,2,100,70.0
6/1/2015,Entire Apt next to Columbia Univ. !,Manhattan,Apartment,90.0,Entire home/apt,10027.0,2.0,1,4,60,93.0
6/1/2015,Spacious Apt in Historic Building,Manhattan,Apartment,90.0,Entire home/apt,10032.0,3.0,1,0,175,94.0
6/1/2015,"Amazing spot, only shared 10am-6pm",Manhattan,Loft,95.0,Entire home/apt,10018.0,1.0,1,6,250,96.0
6/1/2015,Taste of Cuba in Harlem,Manhattan,Townhouse,90.0,Entire home/apt,10030.0,4.0,1,3,128,93.0
6/1/2015,Beautiful Studio Apartment,Queens,Apartment,90.0,Entire home/apt,11105.0,1.0,1,0,139,94.0
6/1/2015,Private room in sunny apartment,Brooklyn,Apartment,90.0,Private room,11226.0,1.0,1,5,78,92.0
6/1/2015,Artsy Loft in New Building by the L,Brooklyn,Apartment,85.0,Private room,11237.0,1.0,1,4,71,85.0
6/1/2015,Artsy Room in New Building by the L,Brooklyn,Apartment,100.0,Private room,11237.0,1.0,1,1,119,100.0
6/1/2015,"Cozy, bright & spacious !!!",Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,0,80,94.0
6/1/2015,great room in the heart of the city,Manhattan,Apartment,90.0,Private room,10001.0,2.0,1,4,130,90.0
6/1/2015,A cosy room in a 2 bedroom,Manhattan,Apartment,100.0,Private room,10003.0,1.0,1,1,50,100.0
6/1/2015,Luxury Building in Battery Park,Manhattan,Apartment,100.0,Private room,10004.0,1.0,1,7,80,100.0
6/1/2015,6 bedroom apt on Union Square,Manhattan,Apartment,90.0,Private room,10011.0,1.0,1,0,100,94.0
6/1/2015,"move-in ready, on-budget, come! =)",Manhattan,Apartment,80.0,Private room,10025.0,1.0,1,5,54,80.0
6/1/2015,Large Private Room in Beautiful Apt,Manhattan,Apartment,90.0,Private room,10027.0,1.0,1,0,70,94.0
6/1/2015,Washington Heights ROOM with a VIEW,Manhattan,Apartment,90.0,Private room,10032.0,1.0,1,0,170,94.0
6/1/2015,Well located room in Chinatown,Manhattan,Apartment,90.0,Private room,10038.0,1.0,1,0,40,94.0
6/1/2015,"Renovated, Homey, Chic Apartment M",Manhattan,Apartment,85.0,Private room,10040.0,1.0,1,12,58,87.0
6/1/2015,"Renovated, Homey, Chic Apartment S",Manhattan,Apartment,80.0,Private room,10040.0,1.0,1,10,52,84.0
6/1/2015,Large room 15 minutes from Times Sq,Queens,Apartment,90.0,Private room,11102.0,1.0,1,0,45,94.0
6/1/2015,Spacious Room - 30th Ave - Astoria,Queens,Apartment,100.0,Private room,11103.0,1.0,1,1,90,100.0
6/1/2015,Apt. in Townhouse- 10mins. to JFK,Queens,House,90.0,Private room,11413.0,1.0,1,0,80,94.0
6/2/2015,Brooklyn Dream Apt w/ Private Deck,Brooklyn,Apartment,100.0,Entire home/apt,11201.0,1.0,1,3,224,100.0
6/2/2015,Beautiful 1 BR Apt in Williamsburg,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,2.0,1,0,195,94.0
6/2/2015,Gorgeous 1BR Apt in Williamsburg,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,2.0,1,0,219,94.0
6/2/2015,"Modern Park Slope Family 2 BR, 2 BA",Brooklyn,Apartment,90.0,Entire home/apt,11217.0,2.0,1,0,250,94.0
6/2/2015,2 Bedroom Duplex Carroll Gardens,Brooklyn,Apartment,100.0,Entire home/apt,11231.0,3.0,1,2,250,100.0
6/2/2015,Home away from home in Bushwick,Brooklyn,Apartment,90.0,Entire home/apt,11237.0,2.0,1,2,165,90.0
6/2/2015,Big & Beautiful Crown Heights Apt,Brooklyn,Apartment,95.0,Entire home/apt,11238.0,2.0,1,5,124,96.0
6/2/2015,Lux Williamsburg Loft with Patio,Brooklyn,Loft,90.0,Entire home/apt,11206.0,2.0,1,3,125,93.0
6/2/2015,Modern and Cozy Home - LES,Manhattan,Apartment,90.0,Entire home/apt,10002.0,3.0,1,0,189,94.0
6/2/2015,Spacious studio in East Village,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,1,2,150,100.0
6/2/2015,East Village 1 Bedroom apartment,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,1,4,200,100.0
6/2/2015,Quiet Apt in Greenwich Village,Manhattan,Apartment,90.0,Entire home/apt,10012.0,1.0,1,9,150,93.0
6/2/2015,Theater District Apt with Doorman,Manhattan,Apartment,90.0,Entire home/apt,10019.0,1.0,1,0,225,94.0
6/2/2015,"Upper East Side, Airy, Great View",Manhattan,Apartment,100.0,Entire home/apt,10028.0,1.0,1,2,200,100.0
6/2/2015,Girly STUDIO in the Upper East Side,Manhattan,Apartment,100.0,Entire home/apt,10075.0,1.0,1,1,120,100.0
6/2/2015,Classy 1 Bedr. Upper East Side Apt.,Manhattan,Apartment,90.0,Entire home/apt,10128.0,1.0,1,8,250,90.0
6/2/2015,"Large Studio, Balcony, Near trains",Queens,Apartment,90.0,Entire home/apt,11357.0,1.0,1,0,95,94.0
6/2/2015,"Clean,Spacious,Quiet 1bd Apt",Queens,House,100.0,Entire home/apt,11103.0,1.0,1,2,120,100.0
6/2/2015,"Cozy 1BR in Williamsburg, Brooklyn",Brooklyn,Apartment,100.0,Private room,11206.0,1.0,1,1,110,100.0
6/2/2015,cool room in Bushwick loft,Brooklyn,Apartment,100.0,Private room,11237.0,1.0,1,1,55,100.0
6/2/2015,Nice charming bedroom in Brooklyn,Brooklyn,House,90.0,Private room,11236.0,1.0,1,0,90,94.0
6/2/2015,Central Park Journey,Manhattan,Apartment,90.0,Private room,10021.0,1.0,1,0,85,94.0
